#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
1042939	7186	7597	113038	113422	-	-	TRAF2	ZBTB25	MGC:45012|TRAP|TRAP3	C14orf51|KUP|ZNF46	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042940	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042941	7186	8915	113038	114429	-	RP11-234D19.2	TRAF2	BCL10	MGC:45012|TRAP|TRAP3	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042942	7186	9020	113038	114487	-	-	TRAF2	MAP3K14	MGC:45012|TRAP|TRAP3	FTDCR1B|HS|HSNIK|NIK	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042943	7186	9099	113038	114553	-	-	TRAF2	USP2	MGC:45012|TRAP|TRAP3	UBP41|USP9	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042944	7186	9586	113038	114954	-	-	TRAF2	CREB5	MGC:45012|TRAP|TRAP3	CRE-BPA	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042945	7186	10024	113038	115341	-	-	TRAF2	TROAP	MGC:45012|TRAP|TRAP3	TASTIN	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042946	7186	10078	113038	115388	-	-	TRAF2	TSSC4	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042947	7186	10529	113038	115784	-	RP11-56H7.1	TRAF2	NEBL	MGC:45012|TRAP|TRAP3	LASP2|LNEBL	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042948	7186	26003	113038	117479	-	-	TRAF2	GORASP2	MGC:45012|TRAP|TRAP3	GOLPH6|GRASP55|GRS2|p59	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042949	7186	27125	113038	118016	-	HSPC092	TRAF2	AFF4	MGC:45012|TRAP|TRAP3	AF5Q31|MCEF	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042950	7186	27238	113038	118086	-	-	TRAF2	GPKOW	MGC:45012|TRAP|TRAP3	GPATC5|GPATCH5|Spp2|T54	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042951	7186	27300	113038	118123	-	-	TRAF2	ZNF544	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042952	7186	51008	113038	119215	-	CGI-18	TRAF2	ASCC1	MGC:45012|TRAP|TRAP3	ASC1p50|p50	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042953	7186	51274	113038	119426	-	-	TRAF2	KLF3	MGC:45012|TRAP|TRAP3	BKLF	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042954	7186	51324	113038	119474	-	BM-019	TRAF2	SPG21	MGC:45012|TRAP|TRAP3	ACP33|GL010|MAST	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042955	7186	51421	113038	119530	-	-	TRAF2	AMOTL2	MGC:45012|TRAP|TRAP3	LCCP	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042956	7186	51700	113038	119684	-	-	TRAF2	CYB5R2	MGC:45012|TRAP|TRAP3	B5R.2	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042957	7186	51760	113038	119717	-	-	TRAF2	SYT17	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042958	7186	54535	113038	120022	-	XXbac-BCX101P6.10-002	TRAF2	CCHCR1	MGC:45012|TRAP|TRAP3	C6orf18|HCR|SBP	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042959	7186	54925	113038	120265	-	HCCS5	TRAF2	ZSCAN32	MGC:45012|TRAP|TRAP3	HCCS-5|ZNF434	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042960	7186	54971	113038	120308	-	-	TRAF2	BANP	MGC:45012|TRAP|TRAP3	BEND1|SMAR1|SMARBP1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042961	7186	55083	113038	120398	-	hCG_21329	TRAF2	KIF26B	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042962	7186	55138	113038	120442	-	-	TRAF2	FAM90A1	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042963	7186	55195	113038	120492	-	-	TRAF2	C14orf105	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042964	7186	55285	113038	120573	-	RP13-383K5.1	TRAF2	RBM41	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042965	7186	55758	113038	120876	-	RP11-318L16.1	TRAF2	RCOR3	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042966	7186	56006	113038	121029	-	-	TRAF2	SMG9	MGC:45012|TRAP|TRAP3	C19orf61|F17127_1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042967	7186	56923	113038	121250	-	-	TRAF2	NMUR2	MGC:45012|TRAP|TRAP3	FM-4|FM4|NMU-R2|NMU2R|TGR-1|TGR1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042968	7186	57332	113038	121487	-	-	TRAF2	CBX8	MGC:45012|TRAP|TRAP3	PC3|RC1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042969	7186	57616	113038	121663	-	-	TRAF2	TSHZ3	MGC:45012|TRAP|TRAP3	TSH3|ZNF537	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042970	7186	57862	113038	121792	-	-	TRAF2	ZNF410	MGC:45012|TRAP|TRAP3	APA-1|APA1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042971	7186	60496	113038	121927	-	CGI-80	TRAF2	AASDHPPT	MGC:45012|TRAP|TRAP3	AASD-PPT|LYS2|LYS5	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042972	7186	63898	113038	121977	-	-	TRAF2	SH2D4A	MGC:45012|TRAP|TRAP3	PPP1R38|SH2A	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042973	7186	64518	113038	122203	-	-	TRAF2	TEKT3	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042974	7186	64778	113038	122288	-	UNQ2421/PRO4979/PRO34274	TRAF2	FNDC3B	MGC:45012|TRAP|TRAP3	FAD104|PRO4979|YVTM2421	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042975	7186	79027	113038	122495	-	-	TRAF2	ZNF655	MGC:45012|TRAP|TRAP3	VIK|VIK-1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042976	7186	79616	113038	122749	-	-	TRAF2	CCNJL	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042977	7186	79622	113038	122752	-	Z69719.2-001	TRAF2	SNRNP25	MGC:45012|TRAP|TRAP3	C16orf33	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042978	7186	79642	113038	122770	-	UNQ372/PRO708	TRAF2	ARSJ	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042979	7186	79696	113038	122817	-	-	TRAF2	ZC2HC1C	MGC:45012|TRAP|TRAP3	C14orf140|FAM164C	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042980	7186	79706	113038	122824	-	-	TRAF2	PRKRIP1	MGC:45012|TRAP|TRAP3	C114|KRBOX3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042981	7186	80011	113038	123067	-	CDA10	TRAF2	FAM192A	MGC:45012|TRAP|TRAP3	C16orf94|CDA018|NIP30	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042982	7186	80764	113038	123298	-	-	TRAF2	THAP7	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042983	7186	81847	113038	123598	-	RP3-351K20.1	TRAF2	RNF146	MGC:45012|TRAP|TRAP3	dJ351K20.1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042984	7186	83445	113038	123647	-	hCG_28221	TRAF2	GSG1	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042985	7186	83461	113038	123657	-	-	TRAF2	CDCA3	MGC:45012|TRAP|TRAP3	GRCC8|TOME-1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042986	7186	83593	113038	123689	-	RP11-343H5.1	TRAF2	RASSF5	MGC:45012|TRAP|TRAP3	Maxp1|NORE1|NORE1A|NORE1B|RAPL|RASSF3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042987	7186	84080	113038	123875	-	UNQ6410	TRAF2	ENKD1	MGC:45012|TRAP|TRAP3	C16orf48|DAKV6410	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042988	7186	84309	113038	124035	-	-	TRAF2	NUDT16L1	MGC:45012|TRAP|TRAP3	SDOS	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042989	7186	84333	113038	124057	-	-	TRAF2	PCGF5	MGC:45012|TRAP|TRAP3	RNF159	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042990	7186	84547	113038	124132	-	hucep-4	TRAF2	PGBD1	MGC:45012|TRAP|TRAP3	SCAND4|dJ874C20.4	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042991	7186	84707	113038	124218	-	RP1-79P11.1	TRAF2	BEX2	MGC:45012|TRAP|TRAP3	BEX1|DJ79P11.1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042992	7186	84832	113038	124286	-	RP4-747L4.3	TRAF2	ANKRD36BP1	MGC:45012|TRAP|TRAP3	ANKRD26L1|ANKRD36BL1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042993	7186	91544	113038	124844	-	PP2243	TRAF2	UBXN11	MGC:45012|TRAP|TRAP3	COA-1|SOC|SOCI|UBXD5	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042994	7186	91893	113038	124890	-	hCG_2033039	TRAF2	FDXACB1	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042995	7186	92129	113038	124912	-	RP11-321G1.2	TRAF2	RIPPLY1	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042996	7186	92610	113038	124962	-	-	TRAF2	TIFA	MGC:45012|TRAP|TRAP3	T2BP|T6BP|TIFAA	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042997	7186	113802	113038	125261	-	RP11-256E16.2	TRAF2	HENMT1	MGC:45012|TRAP|TRAP3	C1orf59|HEN1	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042998	7186	116349	113038	125499	-	-	TRAF2	EXOC3-AS1	MGC:45012|TRAP|TRAP3	C5orf55	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1042999	7186	117144	113038	125556	-	-	TRAF2	CATSPER1	MGC:45012|TRAP|TRAP3	CATSPER|SPGF7	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043000	7186	118738	113038	125620	-	RP11-463P17.6	TRAF2	ZNF488	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043001	7186	128178	113038	126096	-	RP4-670F13.1	TRAF2	EDARADD	MGC:45012|TRAP|TRAP3	ECTD11A|ECTD11B|ED3|EDA3	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043002	7186	153527	113038	127499	-	-	TRAF2	ZMAT2	MGC:45012|TRAP|TRAP3	Ptg-12|Snu23|hSNU23	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043003	7186	154865	113038	127562	-	-	TRAF2	IQUB	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043004	7186	166793	113038	127934	-	-	TRAF2	ZBTB49	MGC:45012|TRAP|TRAP3	ZNF509	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043005	7186	166979	113038	127940	-	G6VTS76519	TRAF2	CDC20B	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043006	7186	170954	113038	128092	-	DAAP-285E11.2	TRAF2	PPP1R18	MGC:45012|TRAP|TRAP3	HKMT1098|KIAA1949	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043007	7186	256302	113038	129155	-	-	TRAF2	NATD1	MGC:45012|TRAP|TRAP3	C17orf103|Gtlf3b	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043008	7186	283385	113038	129545	-	-	TRAF2	MORN3	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043009	7186	285753	113038	130198	-	RP11-487F23.2	TRAF2	CEP57L1	MGC:45012|TRAP|TRAP3	C6orf182|bA487F23.2|cep57R	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043010	7186	287015	113038	130425	-	-	TRAF2	TRIM42	MGC:45012|TRAP|TRAP3	PPP1R40	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043011	7186	340706	113038	131091	-	-	TRAF2	VWA2	MGC:45012|TRAP|TRAP3	AMACO|CCSP-2|NET42	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043012	7186	388407	113038	132677	-	-	TRAF2	C17orf82	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043013	7186	389114	113038	132979	-	-	TRAF2	ZNF662	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1043014	7186	391257	113038	133865	-	-	TRAF2	SUMO1P1	MGC:45012|TRAP|TRAP3	PIC1L|UBL2|UBL6	Two-hybrid	physical	Rolland T (2014)	25416956	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1054026	22919	7186	116581	113038	-	-	MAPRE1	TRAF2	EB1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Li D (2014)	24552808	9606	9606	High Throughput|Low Throughput	-	-	-	source of CYLD not clear	-	BIOGRID
1056128	7186	2950	113038	109205	-	-	TRAF2	GSTP1	MGC:45012|TRAP|TRAP3	DFN7|FAEES3|GST3|GSTP|HEL-S-22|PI	Reconstituted Complex	physical	De Luca A (2014)	24457959	9606	9606	Low Throughput	-	-	-	ELISA	-	BIOGRID
1056129	7186	2950	113038	109205	-	-	TRAF2	GSTP1	MGC:45012|TRAP|TRAP3	DFN7|FAEES3|GST3|GSTP|HEL-S-22|PI	Co-localization	physical	De Luca A (2014)	24457959	9606	9606	Low Throughput	-	-	-	PLA|proximity ligation assay	-	BIOGRID
1056165	8635	7186	114188	113038	RP11-514O12.3	-	RNASET2	TRAF2	RNASE6PL|bA514O12.3	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Wang Q (2014)	24457966	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1057058	7334	7186	113182	113038	-	-	UBE2N	TRAF2	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	-	-	Figure 5|in vitro ubiquitination assay	-	BIOGRID
1057059	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	Ubiquitination	-	E2 was Ubc13|Figure 5|in vitro auto-ubiquitination assay	-	BIOGRID
1057060	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	Ubiquitination	-	E2 was Ubc13|Figure 5|cIAP1 and/or cIAP2 may augment auto-ub of Traf2 or directly ub Traf2|in vitro ubiquitination assay	-	BIOGRID
1057061	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Shen RR (2012)	23007157	9606	9606	Low Throughput	-	Ubiquitination	-	E2 was Ubc13|Figure 5|cIAP1 and/or cIAP2 may augment auto-ub of Traf2 or directly ub Traf2|in vitro ubiquitination assay	-	BIOGRID
1063848	6045	7186	111972	113038	GS1-120K12.1	-	RNF2	TRAF2	BAP-1|BAP1|DING|HIPI3|RING1B|RING2	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Cao Q (2014)	24457600	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1067396	1956	7186	108276	113038	-	-	EGFR	TRAF2	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Kotlyar M (2015)	25402006	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1101307	7186	7316	113038	113164	-	-	TRAF2	UBC	MGC:45012|TRAP|TRAP3	HMG20	Biochemical Activity	physical	Kanayama A (2004)	15327770	9606	9606	Low Throughput	-	Ubiquitination	-	E2: Ubc13/UEV1a|Figure 5D|formation of free poly-ubiquitin chains was assayed	-	BIOGRID
1103369	3783750	7186	971792	113038	HHV4_LMP-1	-	LMP1	TRAF2	-	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Sandberg M (1997)	9151858	10376	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1105503	9641	7186	115000	113038	RP11-534L20.1	-	IKBKE	TRAF2	IKK-E|IKK-i|IKKE|IKKI	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	So J (2015)	25852190	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1106130	4214	7186	110378	113038	-	-	MAP3K1	TRAF2	MAPKKK1|MEKK|MEKK 1|MEKK1|SRXY6	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Charlaftis N (2014)	25260751	9606	9606	High Throughput	-	Ubiquitination	-	Ubiquitination HTP array|source of MEKK1 not clear	-	BIOGRID
1174037	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hostager BS (2010)	20614026	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1174043	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Hostager BS (2010)	20614026	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1174654	5610	7186	111596	113038	-	-	EIF2AK2	TRAF2	EIF2AK1|PKR|PPP1R83|PRKR	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Gao L (2015)	25715336	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1177767	939	7186	107377	113038	-	-	CD27	TRAF2	S152|S152. LPFS2|T14|TNFRSF7|Tp55	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.999624061	-	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1183718	60401	7186	121904	113038	UNQ2448/PRO5727/PRO34080	-	EDA2R	TRAF2	EDA-A2R|EDAA2R|TNFRSF27|XEDAR	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.997529693	-	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1184383	3300	7186	109533	113038	-	-	DNAJB2	TRAF2	DSMA5|HSJ-1|HSJ1|HSPF3	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.995510401	-	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1189701	58511	7186	121838	113038	-	-	DNASE2B	TRAF2	DLAD	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.958930159	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1192910	6320	7186	112226	113038	-	-	CLEC11A	TRAF2	CLECSF3|LSLCL|P47|SCGF	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.983864823	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1193252	89780	7186	124599	113038	-	-	WNT3A	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.996054662	-	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1194366	4055	7186	110233	113038	-	-	LTBR	TRAF2	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2015)	26186194	9606	9606	High Throughput	0.999999866	-	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
1239092	7186	3437	113038	109660	-	RP11-149I23.4	TRAF2	IFIT3	MGC:45012|TRAP|TRAP3	CIG-49|GARG-49|IFI60|IFIT4|IRG2|ISG60|P60|RIG-G	Affinity Capture-Western	physical	Liu XY (2011)	21813773	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1241650	7186	110809	113038	225922	-	RP23-199A2.2	TRAF2	Srsf1	MGC:45012|TRAP|TRAP3	1110054N12Rik|5730507C05Rik|6330415C05Rik|AI482334|AW491331|Asf|Sf2|Sfrs1	Affinity Capture-MS	physical	Sun D (2011)	21822258	9606	10090	Low Throughput	-	-	-	-	-	BIOGRID
1241652	7186	10758	113038	115979	-	RP3-487J7.3	TRAF2	TRAF3IP2	MGC:45012|TRAP|TRAP3	ACT1|C6orf2|C6orf4|C6orf5|C6orf6|CANDF8|CIKS|PSORS13	Affinity Capture-Western	physical	Sun D (2011)	21822258	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1241657	7186	6426	113038	112324	-	OK/SW-cl.3	TRAF2	SRSF1	MGC:45012|TRAP|TRAP3	ASF|SF2|SF2p33|SFRS1|SRp30a	Affinity Capture-Western	physical	Sun D (2011)	21822258	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
